,Down,Position,Timeout Used,Def Endzone,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,T-12,T-13,T-14,T-15,T-16,T-17,T-18,T-19,T-20,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-28,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40,T-41,T-42,T-43,T-44,T-45,T-46,T-47,T-48,T-49,T-50,T-51,T-52,T-53,T-54,T-55,T-56,T-57,T-58,T-59,T-60,T-61,T-62,T-63,T-64,T-65,T-66,T-67,T-68,T-69,T-70,T-71,T-72,T-73,T-74,T-75,T-76,T-77,T-78,T-79,T-80,T-81,T-82,T-83,T-84,T-85,T-86,T-87,T-88,T-89,T-90,T-91,T-92,T-93,T-94,T-95,T-96,T-97,T-98,T-99,Off Endzone,Sum
600,3.0,78.0,0.0,1.1305177443343396e-14,2.2467960177440177e-14,4.400508661961414e-14,8.54885664570909e-14,1.647324318540185e-13,3.148589965379258e-13,5.969239822297271e-13,1.1225039365947574e-12,2.0937394863401143e-12,3.873676432342184e-12,7.1086964081219545e-12,1.2939649785245002e-11,2.3362591085683223e-11,4.183939774708401e-11,7.432172379167498e-11,1.309519763132497e-10,2.2886230890738553e-10,3.967367476982487e-10,6.82176130774424e-10,1.1634736393581316e-09,1.968260221428481e-09,3.302740278310608e-09,5.497082706697034e-09,9.075197004089396e-09,1.4860923363469191e-08,2.4138010478098434e-08,3.888867024018369e-08,6.214563935920029e-08,9.850633798537063e-08,1.5487582598932418e-07,2.415288675986055e-07,3.736116448109229e-07,5.732416174423756e-07,8.724106775410296e-07,1.3169527198377083e-06,1.971902089608017e-06,2.928643198560948e-06,4.314331728777604e-06,6.304150324511517e-06,9.137040322955682e-06,1.3135617049129188e-05,1.8731017635647487e-05,2.6493432198741435e-05,3.716901346149327e-05,5.172372606317244e-05,7.139446297513635e-05,9.77474011850527e-05,0.00013274307344125514,0.00017880698459534888,0.00023890379672791145,0.00031661215712032236,0.0004161961750856684,0.0005426684164790531,0.0007018381504114994,0.0009003375470857337,0.0011456177063310499,0.0014459059276739064,0.0018101156573002456,0.002247701204138067,0.002768450727092078,0.003382213243118947,0.004098558522738636,0.004926372686838397,0.00587339697369672,0.006945722294217228,0.008147257531701715,0.009479194684598527,0.010939498451026479,0.01252245123820496,0.014218286385421386,0.01601294221080335,0.01788796703093193,0.019820600410314804,0.02178404861449934,0.023747962815463042,0.02567911749387114,0.02754227435901352,0.029301204779758172,0.0309198321020967,0.032363445256563206,0.03359992760599073,0.03460094077839887,0.035343002776411336,0.03580840317709255,0.035985905642129834,0.03587119883460366,0.0354670704771497,0.03478329474006969,0.03383623931086399,0.032648214200230785,0.031246598455785146,0.029662792494859147,0.027931051966598064,0.026087263431170182,0.024167722538176895,0.022207971954808503,0.020241749485721883,0.01830008732670474,0.016410592052489514,0.014596922685243818,0.06954148899523793,0.9871215280506475
601,3.0,79.0,0.0,5.5892997187060926e-15,1.1378639258933116e-14,2.2467960177440177e-14,4.400508661961414e-14,8.54885664570909e-14,1.647324318540185e-13,3.148589965379258e-13,5.969239822297271e-13,1.1225039365947574e-12,2.0937394863401143e-12,3.873676432342184e-12,7.1086964081219545e-12,1.2939649785245002e-11,2.3362591085683223e-11,4.183939774708401e-11,7.432172379167498e-11,1.309519763132497e-10,2.2886230890738553e-10,3.967367476982487e-10,6.82176130774424e-10,1.1634736393581316e-09,1.968260221428481e-09,3.302740278310608e-09,5.497082706697034e-09,9.075197004089396e-09,1.4860923363469191e-08,2.4138010478098434e-08,3.888867024018369e-08,6.214563935920029e-08,9.850633798537063e-08,1.5487582598932418e-07,2.415288675986055e-07,3.736116448109229e-07,5.732416174423756e-07,8.724106775410296e-07,1.3169527198377083e-06,1.971902089608017e-06,2.928643198560948e-06,4.314331728777604e-06,6.304150324511517e-06,9.137040322955682e-06,1.3135617049129188e-05,1.8731017635647487e-05,2.6493432198741435e-05,3.716901346149327e-05,5.172372606317244e-05,7.139446297513635e-05,9.77474011850527e-05,0.00013274307344125514,0.00017880698459534888,0.00023890379672791145,0.00031661215712032236,0.0004161961750856684,0.0005426684164790531,0.0007018381504114994,0.0009003375470857337,0.0011456177063310499,0.0014459059276739064,0.0018101156573002456,0.002247701204138067,0.002768450727092078,0.003382213243118947,0.004098558522738636,0.004926372686838397,0.00587339697369672,0.006945722294217228,0.008147257531701715,0.009479194684598527,0.010939498451026479,0.01252245123820496,0.014218286385421386,0.01601294221080335,0.01788796703093193,0.019820600410314804,0.02178404861449934,0.023747962815463042,0.02567911749387114,0.02754227435901352,0.029301204779758172,0.0309198321020967,0.032363445256563206,0.03359992760599073,0.03460094077839887,0.035343002776411336,0.03580840317709255,0.035985905642129834,0.03587119883460366,0.0354670704771497,0.03478329474006969,0.03383623931086399,0.032648214200230785,0.031246598455785146,0.029662792494859147,0.027931051966598064,0.026087263431170182,0.024167722538176895,0.022207971954808503,0.020241749485721883,0.01830008732670474,0.016410592052489514,0.08241996094457904,0.9854030773147505
602,3.0,70.0,1.0,5.272961938220946e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.01544608201196529,0.01438000697129449,0.013328320498861013,0.012298929977872186,0.011298864515270957,0.07964706898270313,0.9896657535220668
603,3.0,71.0,1.0,3.649803861759909e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.01544608201196529,0.01438000697129449,0.013328320498861013,0.012298929977872186,0.08998129233749186,0.9887011192531483
604,3.0,72.0,1.0,2.5154454194981367e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.01544608201196529,0.01438000697129449,0.013328320498861013,0.10128015685276281,0.9877010586785434
605,3.0,73.0,1.0,1.7261940133199653e-08,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.01544608201196529,0.01438000697129449,0.113579086830635,0.9866716716086249
606,3.0,74.0,1.0,1.1794853105371843e-08,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.01544608201196529,0.126907407329496,0.9856199875616185
607,3.0,75.0,1.0,8.024585502913496e-09,5.46708702782781e-09,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.016517835890473287,0.1412874143007905,0.9845539142177672
608,3.0,76.0,1.0,5.435991556930784e-09,3.770267602458347e-09,5.46708702782781e-09,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.01758585662959844,0.1567334963127558,0.9834821615209328
609,3.0,77.0,1.0,3.6665702531734525e-09,2.5885939459827126e-09,3.770267602458347e-09,5.46708702782781e-09,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.018640153319397168,0.17325133220322908,0.9824141416009803
610,3.0,78.0,1.0,2.4624381415355727e-09,1.7694213037573313e-09,2.5885939459827126e-09,3.770267602458347e-09,5.46708702782781e-09,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.019670300877516533,0.19083718883282752,0.9813598454764707
611,3.0,79.0,1.0,1.6466214433622014e-09,1.2041321116378798e-09,1.7694213037573313e-09,2.5885939459827126e-09,3.770267602458347e-09,5.46708702782781e-09,7.892514061781714e-09,1.1343584422617724e-08,1.623158076461037e-08,2.3123144487328727e-08,3.279506796621456e-08,4.6306903838147636e-08,6.509663207876377e-08,9.110597546411618e-08,1.269435887534667e-07,1.7609630701262565e-07,2.432009638897276e-07,3.3439201835302065e-07,4.5774338910426577e-07,6.23826509753482e-07,8.464106892574503e-07,1.143336373391761e-06,1.537596807082675e-06,2.058668809648652e-06,2.7441387643196348e-06,3.641675303082518e-06,4.81140528647073e-06,6.328754210912319e-06,8.28781571960463e-06,1.0805316958938651e-05,1.4025246539805764e-05,1.8124209181284962e-05,2.3317565015070803e-05,2.9866401245359124e-05,3.808536860217535e-05,4.8351394023332217e-05,6.11132535413004e-05,7.690195484635692e-05,9.634183704276816e-05,0.0001201622455669492,0.00014920958329035468,0.00018445947509759754,0.00022702871381744916,0.0002781865819542844,0.00033936506849126594,0.0004121674260171809,0.0004983744440957205,0.0005999477542617663,0.0007190294348987086,0.0008579371554879285,0.0010191540944578716,0.0012053128881591444,0.0014191729250669586,0.0016635903932013425,0.0019414806229851034,0.002255772443981353,0.002609354492114309,0.003005013662012817,0.003445366192702269,0.003932782197283661,0.004469304789290123,0.005056565308564104,0.005695696494077675,0.006387245774722612,0.007131091135141036,0.007926362245066189,0.00877136970064439,0.009663545299268578,0.010599396242217285,0.011574476021596225,0.012583374493457145,0.01361972926600663,0.014676260044267087,0.015744826979878612,0.01681651339200413,0.01788173247312025,0.01893035679724625,0.019951868637284542,0.02093552830482015,0.021870556983538403,0.022746329869755944,0.023552574891919975,0.024279571883300877,0.024918346851323547,0.025460855939430482,0.025900153821860672,0.02623054160878313,0.026447689860799484,0.026548733001435842,0.02653233224958451,0.026398705139819678,0.02614962072063176,0.02578836057874767,0.025319646889969016,0.024749539701746537,0.024085306570729603,0.023335268474642956,0.02250862656270103,0.02161527478019243,0.020665603686647938,0.2094773421522247,0.9803296983066668
612,4.0,70.0,0.0,5.876352367905037e-10,5.982783978672073e-10,9.558200992915253e-10,1.51751290211015e-09,2.394263929055017e-09,3.754006762492124e-09,5.849267410393873e-09,9.057144579167969e-09,1.3936846702717867e-08,2.131184970171984e-08,3.238628741229447e-08,4.890852736693255e-08,7.339921365890641e-08,1.0946659981905498e-07,1.6223899618954582e-07,2.389528824892214e-07,3.497459534895745e-07,5.08717321072024e-07,7.353324871329945e-07,1.0562686368128116e-06,1.5078162470381287e-06,2.138975723865575e-06,3.0154122583430815e-06,4.224457449854784e-06,5.88137116827248e-06,8.137099763474866e-06,1.1187784634853418e-05,1.5286285248444808e-05,2.075597918125824e-05,2.8007084312459376e-05,3.755571000020346e-05,5.004577981317535e-05,6.627387296330532e-05,8.721690026300633e-05,0.00011406235939819947,0.00014824070132123953,0.00019145908464168531,0.00024573550104247017,0.0003134319287058716,0.0003972848235717797,0.0005004309058359553,0.0006264258622622415,0.0007792532892417089,0.0009633209768252268,0.0011834415128872868,0.0014447942030830982,0.0017528654892316137,0.0021133654352830673,0.0025321184582894167,0.0030149273237770977,0.003567410499252681,0.004194814248734698,0.004901802319492644,0.005692227664703248,0.006568892288816006,0.007533302905541439,0.008585431557870109,0.00972349155397386,0.010943739909957437,0.012240317855168534,0.01360514075907121,0.015027848016198997,0.016495821945814504,0.017994282633245595,0.019506462911451417,0.021013864449990982,0.02249659232262763,0.023933761639836848,0.02530396606208185,0.02658579447354198,0.02775837901554662,0.028801955262148127,0.029698413745810448,0.030431821444415696,0.030988892301840765,0.03135938739001437,0.03153642788031619,0.031516707460191196,0.03130059503098881,0.03089212323040602,0.030298863278440002,0.029531691573439933,0.02860445809065082,0.02753357070596163,0.026337512866267843,0.025036314390188497,0.023650996505491406,0.022203012475597417,0.020713704366913332,0.019203794753402614,0.017692929589819384,0.016199285296145782,0.014739249494882811,0.013327181052261272,0.011975251311745705,0.010693364872209177,0.009489155122597626,0.00836804713001027,0.007333378475753549,0.006386567286248868,0.02828891843480197,0.9944726836158365
